station_id,apt_id,dist
121000017,1165010710,163.676492254878
121000018,1165010710,230.126404430583
121000119,1165010710,314.113149806664
121000135,1165010710,392.203736975375
121000979,1165010710,392.02805796572
121000976,1165010710,382.268901816949
ICB121000017,1165010710,177.889424166645
ICB121000018,1165010710,134.551108337937
121000021,1165010711,366.399355803556
121001319,1165010711,312.019448137182
ICB121000021,1165010711,351.352433237138
121000021,1165010709,349.007069549658
121001326,1165010709,388.896943585295
121000136,1165010709,208.254050789845
121000144,1165010709,396.521627490737
121900053,1165010709,385.394085634833
121900062,1165010709,188.597714321184
121900252,1165010709,355.530414598739
121900095,1165010709,267.568019293867
121900195,1165010709,181.248546747213
121900189,1165010709,261.834649975988
121001322,1165010709,211.898596267147
121900248,1165010709,208.254050789845
ICB121000021,1165010709,378.084967149563
121000302,1165010643,248.538080210837
121000303,1165010643,300.775791772145
121000938,1165010643,283.728944611512
121900209,1165010643,193.186299132768
121001321,1165010643,297.156539285514
ICB121000083,1165010643,260.461900574475
121000045,1165010860,285.126657729418
121000046,1165010860,277.256213481298
121000047,1165010860,171.864320781545
121000049,1165010860,299.192718279063
121000050,1165010860,340.527579558667
121000051,1165010860,129.508377165632
121000052,1165010860,154.432721910154
121900224,1165010860,328.43826793746
121900047,1165010860,386.326191966148
121900052,1165010860,146.343688269089
121900080,1165010860,281.673491246342
121900187,1165010860,150.905915540936
121900128,1165010860,129.436858805644
121900130,1165010860,381.281866638434
121900132,1165010860,285.292954020487
121900162,1165010860,379.52180569436
121900177,1165010860,238.678058943594
121000019,1165010638,278.147947709174
121000131,1165010638,152.75997602232
121000132,1165010638,167.271018170635
121000135,1165010638,386.479548429601
121000143,1165010638,243.163986916725
121900251,1165010638,241.905593814092
121000979,1165010638,394.03987562707
121900100,1165010638,166.108814684741
121900241,1165010638,312.058667854403
121900213,1165010638,385.047129501341
121900209,1165010638,289.107888998323
121900153,1165010638,226.990751475479
ICB121000019,1165010638,285.716961001669
121000119,1165010714,119.056307584761
121000120,1165010714,175.095634396867
121000123,1165010714,204.549313827144
121000142,1165010714,275.879172611232
121900037,1165010714,339.47531877552
121900046,1165010714,145.783562351533
121900055,1165010714,158.062317560029
121900066,1165010714,205.602781208267
121900067,1165010714,314.427117521281
121900078,1165010714,358.569190760106
121900079,1165010714,157.951157216663
121000976,1165010714,366.49743027458
121900096,1165010714,265.562470527221
121000007,1165010857,227.976994366291
121000008,1165010857,256.74089351279
121000041,1165010857,325.384187635518
121000042,1165010857,311.280340803448
121000043,1165010857,210.879424842167
121000044,1165010857,220.215253995505
121000045,1165010857,247.956197003867
121000046,1165010857,238.786190289744
121000047,1165010857,90.1048169819525
121000049,1165010857,233.170513797628
121000050,1165010857,255.754787294881
121000051,1165010857,328.364299211833
121000052,1165010857,385.449395218642
121000055,1165010857,319.09148802089
121900052,1165010857,363.588205256753
121900080,1165010857,258.798861568797
121900192,1165010857,343.051815560106
121900187,1165010857,157.410953159595
121900139,1165010857,233.431983334251
121900128,1165010857,332.994703609361
121900130,1165010857,259.487834089176
121000920,1165010857,225.907754722077
121900177,1165010857,120.160257325987
122000191,1165010857,258.913191124168
ICB121000007,1165010857,224.312216738316
ICB121000008,1165010857,267.824895583092
121000121,1165010851,340.768875473026
121900066,1165010851,352.339035250523
121900067,1165010851,272.642479462756
121900078,1165010851,242.482968212124
121900079,1165010851,399.165277256591
121900086,1165010851,220.450680279903
121900092,1165010851,240.174222987426
121900099,1165010851,277.000307775081
121900103,1165010851,364.448137310435
121900112,1165010851,327.111489819551
121900184,1165010851,318.846025430601
121000022,1165010703,105.179008322049
121000023,1165010703,195.219409844952
121000024,1165010703,169.735509101632
121000127,1165010703,337.899184588691
121900011,1165010703,322.315008967747
121900019,1165010703,302.478759670243
121900050,1165010703,367.632586438886
121900140,1165010703,394.254810060533
ICB121000023,1165010703,101.698109092671
121000123,1165010717,246.411468900274
121000137,1165010717,254.53798574684
121000139,1165010717,296.005130463428
121000142,1165010717,262.276600832436
121900037,1165010717,318.100228910232
121900046,1165010717,325.832153036797
121000976,1165010717,386.616644296411
121900096,1165010717,256.509614630304
121900103,1165010717,371.518979197072
121000209,1165010312,172.526410802952
121000210,1165010312,138.646843830138
121000212,1165010312,341.562905668583
121000985,1165010312,141.291437306113
121000983,1165010312,309.592618522509
121900327,1165010312,287.814257188666
121900328,1165010312,159.823884855331
121900305,1165010312,167.578876946996
121900304,1165010312,277.38034969898
121900163,1165010312,169.973731516215
ICB121000210,1165010312,131.285047491737
ICB121900163,1165010312,187.445961929291
121000028,1165010849,344.558302082927
121000093,1165010849,336.1863494297
121900015,1165010849,391.325923472319
121900086,1165010849,326.138376055076
121900092,1165010849,251.356067481469
121900099,1165010849,207.069362855317
121900102,1165010849,367.025801212774
121900107,1165010849,169.029650629188
121900122,1165010849,359.758525052747
121900220,1165010849,371.845137851824
121900239,1165010849,396.05421623923
121900240,1165010849,327.690857901542
121900174,1165010849,272.340366499239
121000986,1165010901,310.982264455097
121000253,1165010901,314.191032959635
121000278,1165010901,398.037217724292
121900308,1165010901,252.130301563895
121900312,1165010901,256.187387044776
121900309,1165010901,187.88808565662
121900313,1165010901,230.045974480029
121900316,1165010901,364.511545132532
121900315,1165010901,374.879555881266
121000986,1165010902,158.471835323608
121000253,1165010902,242.614273247797
121000254,1165010902,134.419802632976
121000278,1165010902,137.714816886944
121000988,1165010902,233.829054395476
121000987,1165010902,190.164001618565
121900310,1165010902,180.427635074629
121900311,1165010902,133.599953433087
121900308,1165010902,123.200961661783
121900312,1165010902,107.173725681515
121900309,1165010902,224.531026029039
121900313,1165010902,282.984702247241
121900316,1165010902,252.706799385979
121900315,1165010902,246.114029417177
121000205,1165010307,305.136150093902
121000206,1165010307,314.939104769013
121000207,1165010307,164.680002326825
121000208,1165010307,259.329437277108
121000956,1165010307,387.105147705069
121900070,1165010307,307.608615182503
121000960,1165010307,237.67955468583
121900280,1165010307,299.915295712783
121000136,1165010726,381.673981297553
121000302,1165010726,155.78445266222
121000303,1165010726,180.060299535232
121900062,1165010726,310.326627041506
121900195,1165010726,282.514524002285
121900189,1165010726,332.722256946344
121001319,1165010726,381.906753790758
121001322,1165010726,382.372568933374
121900248,1165010726,381.673981297553
ICB121000083,1165010726,292.986133377574
121000119,1165010706,322.494600259004
121000120,1165010706,300.208480621447
121000121,1165010706,243.339110096737
121000123,1165010706,194.133831393505
121000142,1165010706,151.312497278888
121900037,1165010706,161.436510849621
121900046,1165010706,127.376312401967
121900055,1165010706,79.4839536399767
121900066,1165010706,107.723752335067
121900067,1165010706,214.347199111521
121900078,1165010706,252.09963237394
121900079,1165010706,89.8513221440622
121900086,1165010706,334.703812926798
121900096,1165010706,153.177021632065
121900103,1165010706,224.192622726366
121000019,1165010648,324.586756338074
121000020,1165010648,246.970537746168
121000136,1165010648,298.124076144151
121000144,1165010648,220.852197871815
121000302,1165010648,193.834883507447
121000303,1165010648,131.820882170574
121900062,1165010648,296.244543591873
121900074,1165010648,224.526610993129
121900209,1165010648,203.846099681098
121900201,1165010648,206.317436305637
121900195,1165010648,316.158300412571
121001322,1165010648,295.616794718767
121900248,1165010648,298.124076144151
ICB121000019,1165010648,283.848234081819
ICB121000020,1165010648,230.452203773361
121000017,1165010646,159.714176260701
121000018,1165010646,143.956247659617
121000131,1165010646,236.617221537029
121000132,1165010646,233.970878256453
121000135,1165010646,331.539294130255
121000979,1165010646,337.929720604094
121000976,1165010646,397.419688896154
121900100,1165010646,224.344997507898
121900108,1165010646,323.10178639151
121900244,1165010646,325.415704168181
121900153,1165010646,304.152520059973
ICB121000017,1165010646,145.366910351584
ICB121000018,1165010646,188.855568512266
121000086,1165010802,234.960826436727
121000087,1165010802,87.088792011629
121000088,1165010802,84.5710807461054
121000096,1165010802,389.308020922211
121000118,1165010802,238.750598608784
121000946,1165010802,398.853811450738
121000943,1165010802,392.855548263207
121000942,1165010802,390.047048576223
121000941,1165010802,388.144605057389
121000940,1165010802,388.686407762103
121900086,1165010802,364.955165502544
121900092,1165010802,285.863306033446
121900099,1165010802,234.892276652062
121900102,1165010802,238.333652496197
121900245,1165010802,342.733450693148
121900294,1165010802,87.5565020113091
121900220,1165010802,145.384484524616
121900210,1165010802,395.613315592703
ICB121000943,1165010802,384.474568588621
121000168,1165010140,89.2871338157724
121000169,1165010140,71.9444677786813
121000170,1165010140,361.376616385439
121000171,1165010140,348.740361910067
121000178,1165010140,251.771438636186
121000185,1165010140,274.749526680872
121900089,1165010140,320.352017385843
121900097,1165010140,120.06422081963
121900105,1165010140,167.995022328908
121900127,1165010140,232.080844170431
121900271,1165010140,71.6762849511727
121900175,1165010140,265.104531039886
121000086,1165010713,229.708575178443
121000087,1165010713,369.596252930993
121000088,1165010713,366.003409571319
121000118,1165010713,296.769558379617
121000120,1165010713,354.710831087327
121900055,1165010713,359.389742205621
121900066,1165010713,303.490145638577
121900067,1165010713,188.310795558657
121900078,1165010713,156.992870614622
121900079,1165010713,350.053268465717
121900086,1165010713,102.339202180368
121900092,1165010713,102.163462503127
121900099,1165010713,150.382412730047
121900245,1165010713,383.681182681352
121900294,1165010713,337.204564992538
121000098,1165010603,291.655447260616
121000128,1165010603,308.70155552701
121000129,1165010603,141.068439081088
121000130,1165010603,160.591991142299
121900108,1165010603,372.156457620224
121900241,1165010603,381.73967426664
121900213,1165010603,370.071500070207
121900244,1165010603,367.434576932611
121000011,1165010803,366.763719597923
121000086,1165010803,344.095417874493
121000087,1165010803,78.9371715070712
121000088,1165010803,107.751271965751
121000089,1165010803,353.096916433828
121000090,1165010803,380.91040513049
121000096,1165010803,393.029917302849
121000118,1165010803,345.197572456832
121000944,1165010803,372.822530275643
121000945,1165010803,368.861901653685
121000947,1165010803,366.720213616719
121000946,1165010803,366.781459612496
121000943,1165010803,369.206029598374
121000942,1165010803,372.239893851498
121000941,1165010803,377.24488128059
121000940,1165010803,390.716758397728
121900092,1165010803,333.006584064899
121900099,1165010803,266.950514449733
121900102,1165010803,131.539570510058
121900107,1165010803,366.769456940281
121900294,1165010803,163.308505538056
121900220,1165010803,54.6668319560798
122000183,1165010803,396.70919652293
122000654,1165010803,391.116706677596
ICB121000943,1165010803,353.965494805901
ICB122000654,1165010803,399.584284494828
121000057,1165010852,246.304032521311
121000095,1165010852,269.5470458486
121000121,1165010852,148.321724993011
121000142,1165010852,356.210562599952
121900037,1165010852,265.392402075874
121900096,1165010852,371.124427679709
121900103,1165010852,182.605916593113
121900112,1165010852,79.7874012829159
121900184,1165010852,80.7154642332148
121000017,1165010604,380.333926964671
121000018,1165010604,341.822347923417
121000130,1165010604,392.292305063029
121000131,1165010604,112.50949731324
121000132,1165010604,90.0840114360622
121900100,1165010604,103.528653605077
121900108,1165010604,218.883298710201
121900241,1165010604,201.189037922581
121900213,1165010604,350.736792034644
121900244,1165010604,210.834698361301
121900153,1165010604,326.777278225583
ICB121000017,1165010604,365.981335018937
121000120,1165010725,393.602431099631
121000121,1165010725,177.509195918156
121000123,1165010725,318.840513915476
121000142,1165010725,232.792605296273
121900037,1165010725,177.947420189763
121900046,1165010725,265.214647266014
121900055,1165010725,190.185207394294
121900066,1165010725,167.973107523396
121900067,1165010725,190.369349443314
121900078,1165010725,206.194966302498
121900079,1165010725,194.486865362525
121900086,1165010725,269.328069175025
121900092,1165010725,355.222371148448
121900096,1165010725,242.806254158059
121900103,1165010725,179.501234773756
121900112,1165010725,317.927311021524
121900184,1165010725,319.268969092204
121000027,1165010854,382.891001298911
121000028,1165010854,158.52738480538
121000092,1165010854,374.626132017008
121000093,1165010854,116.691455056006
121000094,1165010854,309.023310763957
121900015,1165010854,124.598491485049
121900107,1165010854,210.532048473064
121900122,1165010854,103.781998158617
121000929,1165010854,337.52328553121
121900239,1165010854,366.928211811098
121900240,1165010854,115.320247919568
121900174,1165010854,98.7376349272301
121900023,1165010854,399.41321683595
ICB121000929,1165010854,322.505945392055
121000007,1165010855,306.456498303175
121000008,1165010855,398.210177780166
121000009,1165010855,368.486149497802
121000010,1165010855,294.679193267491
121000039,1165010855,299.975926372897
121000041,1165010855,102.465268431968
121000042,1165010855,99.544999576957
121000043,1165010855,131.800918280429
121000044,1165010855,162.448782443642
121000045,1165010855,191.319339709025
121000046,1165010855,191.402389010917
121000047,1165010855,299.169765553874
121000055,1165010855,227.789487569974
121900080,1165010855,205.684072257294
121000937,1165010855,266.846214129388
121000974,1165010855,335.423386357329
121000973,1165010855,261.350594219856
121900207,1165010855,347.750585961603
121900192,1165010855,226.55289949534
121900187,1165010855,387.216713111128
121900139,1165010855,384.111379726848
121000920,1165010855,315.009059596608
121900177,1165010855,189.508940822905
121000921,1165010855,353.807660600838
122000191,1165010855,307.521694952381
122900101,1165010855,267.04923974815
122000614,1165010855,259.675617192692
ICB121000007,1165010855,317.252692568188
ICB121000008,1165010855,386.70346246432
ICB121000937,1165010855,273.298698200824
ICB122900101,1165010855,281.927936072659
121000029,1165010811,282.915970897651
121000030,1165010811,313.912888540917
121000039,1165010811,353.633179266251
121000041,1165010811,225.018373870908
121000042,1165010811,212.744405629887
121000045,1165010811,145.980191972333
121000046,1165010811,154.611183552254
121000047,1165010811,368.339161691025
121900029,1165010811,279.434793471841
121900036,1165010811,326.817208640554
121900080,1165010811,134.16903078133
121900207,1165010811,386.335487676735
121900177,1165010811,272.763495266799
121900023,1165010811,272.238793210838
121000199,1165010201,64.4076848723903
121000200,1165010201,148.570081137695
121000984,1165010201,367.532926855839
121900063,1165010201,128.528216222613
121000957,1165010201,290.494395165748
121900277,1165010201,68.2981580322067
121900206,1165010201,364.194370881701
121000098,1165010619,66.4053183077572
121000103,1165010619,362.251189921203
121000104,1165010619,378.034980805212
121000105,1165010619,248.921228116688
121000106,1165010619,218.66316532471
121000128,1165010619,87.6059954455278
121900114,1165010619,355.593283767965
121900242,1165010619,352.959209561679
121900243,1165010619,353.925266246123
121000211,1165010311,107.401567623569
121000212,1165010311,144.334238672196
121000985,1165010311,353.233089902251
121000983,1165010311,179.66560570334
121900327,1165010311,189.654541748237
121900305,1165010311,383.916752155653
121900304,1165010311,197.906873243224
GGB220000012,1165010311,281.880591842418
GGB220000017,1165010311,295.216195794452
121000098,1165010602,229.821691370546
121000103,1165010602,260.121807950453
121000104,1165010602,289.039834230313
121000105,1165010602,96.2883574523801
121000106,1165010602,73.306257571803
121000128,1165010602,243.674851786202
121900114,1165010602,260.725968262459
121900242,1165010602,203.691419822213
121900243,1165010602,267.544896582936
119000285,1165010116,260.097330313864
119900075,1165010116,377.98634683078
119900044,1165010116,248.094630898949
119900022,1165010116,389.498392814916
119900184,1165010116,382.053734653051
121000533,1165010116,285.773414096091
121000304,1165010116,199.744340957233
121000305,1165010116,288.424775273763
121000311,1165010116,214.800072593361
121900024,1165010116,200.507142002183
121900032,1165010116,272.010371394852
121900091,1165010116,285.918784667712
121900098,1165010116,199.766063558928
121900106,1165010116,159.223910265634
121900120,1165010116,245.977631635062
119000288,1165010109,207.880136566047
119000287,1165010109,207.880136566047
119000286,1165010109,158.513684029538
119900202,1165010109,135.642693767108
119900196,1165010109,216.763841501067
119900184,1165010109,318.032470016467
121000532,1165010109,207.480987784284
121000531,1165010109,151.503319349628
121000187,1165010109,373.150640832231
121900255,1165010109,186.060357113342
121000311,1165010109,398.053394179991
121900152,1165010109,335.186832426959
121900258,1165010109,239.460900242985
121900170,1165010109,232.180578609188
121000028,1165010804,306.557361045566
121000038,1165010804,114.052625827896
121000039,1165010804,320.351398501803
121000089,1165010804,85.8855585418695
121000090,1165010804,94.7418202910417
121000091,1165010804,331.217821902524
121000092,1165010804,90.4569322935827
121000093,1165010804,348.502956202382
121000262,1165010804,344.334815547451
121900088,1165010804,324.423879306956
121900102,1165010804,266.777564369522
121900107,1165010804,225.678640254574
121900220,1165010804,357.617745689047
121900207,1165010804,272.783384042836
121900239,1165010804,94.3589495520083
121900240,1165010804,339.518201757186
121900129,1165010804,376.499920983952
122000732,1165010804,313.112016107434
121900174,1165010804,312.403346742224
121900303,1165010102,373.930593208767
121000177,1165010102,95.7370652050707
121000186,1165010102,133.702107101718
121900064,1165010102,265.701465556775
121900076,1165010102,138.775026711996
121900089,1165010102,277.348378561898
121900097,1165010102,390.662575186771
121900296,1165010102,314.907369624132
121900138,1165010102,202.813368443951
121900234,1165010102,145.801488062341
121900235,1165010102,261.721527757803
121000033,1165010829,119.102131460021
121000067,1165010829,387.250830390386
121000068,1165010829,365.513812501253
121000069,1165010829,324.063342873059
121000077,1165010829,130.39982459766
121000078,1165010829,167.238042990435
121500100,1165010829,150.55780426963
121000080,1165010829,260.917246763771
121000081,1165010829,223.176978970192
121900008,1165010829,363.897549813653
121000290,1165010829,305.550922077398
121000297,1165010829,318.013384987862
121900226,1165010829,223.00048980406
121900026,1165010829,293.280330104667
121900281,1165010829,329.247734247005
121900215,1165010829,178.729583434353
121900230,1165010829,132.627675745006
121900231,1165010829,266.605144336992
121900137,1165010829,327.582527098385
121900233,1165010829,254.573635793414
121900155,1165010829,353.718144096355
121500090,1165010829,164.850268136378
121900317,1165011104,287.882085165793
121000962,1165011104,176.200923602372
121000961,1165011104,179.464757199144
121000981,1165011104,280.109331934002
121900321,1165011104,308.801553650854
121900322,1165011104,278.05779779932
121900319,1165011104,85.2597408208308
121900320,1165011104,118.995396210781
121900318,1165011104,291.643211024455
121900317,1165011102,99.1815810831152
121000961,1165011102,391.516971455871
121900321,1165011102,156.160907480898
121900322,1165011102,163.786407922671
121900319,1165011102,317.773640676331
121900320,1165011102,344.214561544164
121900318,1165011102,108.344871554103
121900316,1165011102,308.512576879791
121900326,1165011102,352.246101050988
121900325,1165011102,361.765607205183
121900315,1165011102,314.736677552439
121000105,1165010621,345.575685332947
121000106,1165010621,359.356766534229
121900108,1165010621,375.234472432346
121900114,1165010621,184.464186846631
121900242,1165010621,138.834400279127
121900243,1165010621,200.392184043428
121900244,1165010621,389.839618944023
121000017,1165010626,326.428617392699
121000018,1165010626,392.268183440983
121900108,1165010626,236.399744782355
121900114,1165010626,184.400689932179
121900242,1165010626,265.774140127868
121900243,1165010626,184.73046968721
121900244,1165010626,249.725783732275
ICB121000017,1165010626,320.316936026222
ICB121000018,1165010626,343.444230116057
121000019,1165010651,231.158609558387
121000020,1165010651,208.577311220423
121000136,1165010651,364.762583248038
121000143,1165010651,344.634900893853
121000144,1165010651,221.670472081101
121000302,1165010651,300.055481767715
121000303,1165010651,251.655995226679
121900062,1165010651,385.58836483342
121900074,1165010651,217.009033822354
121900251,1165010651,349.366111882863
121900209,1165010651,132.154624433988
121900201,1165010651,185.315728032815
121001322,1165010651,361.53153258145
121900248,1165010651,364.762583248038
ICB121000019,1165010651,192.864857053316
ICB121000020,1165010651,199.033092702459
121000086,1165010801,119.548738147284
121000087,1165010801,190.58133260632
121000088,1165010801,173.372625015541
121000117,1165010801,393.352512757506
121000118,1165010801,136.528081618159
121900078,1165010801,378.797120863305
121900086,1165010801,321.215574286772
121900092,1165010801,266.831033329684
121900099,1165010801,243.575273020605
121900102,1165010801,354.008137179456
121900245,1165010801,244.995120972529
121900294,1165010801,123.618037696207
121900220,1165010801,259.41593437522
121000027,1165010853,377.490411788835
121000028,1165010853,293.539143261306
121000057,1165010853,390.113687825479
121000093,1165010853,254.169687334115
121000094,1165010853,312.526426308107
121000095,1165010853,379.114712345857
121900015,1165010853,231.66502282697
121900107,1165010853,268.453800384723
121900122,1165010853,171.518972442491
121000929,1165010853,340.974031714912
121900240,1165010853,252.195666676899
121900174,1165010853,223.849521010725
ICB121000929,1165010853,332.918404203845
121000039,1165010810,247.028020341476
121000041,1165010810,85.7179290537882
121000042,1165010810,76.7050289278692
121000043,1165010810,302.147082554005
121000044,1165010810,333.279758215056
121000045,1165010810,133.1919761483
121000046,1165010810,141.840616910495
121000047,1165010810,355.814511083559
121000055,1165010810,396.856633271299
121900029,1165010810,392.250378435122
121900080,1165010810,136.149930429039
121000937,1165010810,396.557466734195
121000973,1165010810,394.48341438237
121900207,1165010810,288.792045598019
121900192,1165010810,391.141290989059
121900177,1165010810,237.223861159337
121900023,1165010810,343.869167038064
121000021,1165010707,232.813237823601
121001326,1165010707,185.177203259503
121900042,1165010707,352.554942918261
121900053,1165010707,179.9719413153
121900087,1165010707,295.914116695366
121900252,1165010707,220.88422736644
121900095,1165010707,296.31161272933
